subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay,experiment_id,reference_handless_mode,reference_hand_mask_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,inpaint_backend,inpaint_status,inpaint_error,reference_frame_original,reference_frame_dehanded,hand_mask,reference_hand_bbox_count,arrow_generated
56,P01_109_56,pick up potato,pick-up,potato,5062.0,left,new_contact_episode,5061.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7205,0.7696005127109592,10443.0,0.5650974025974026,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1798584312200546,5,0.0,0.1997391252408633,,,,,,,6.29333758039673,108,5,0.1301777777777777,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1390230948464912,0.3624458874458874,0.4226222222222222,0.5046442593124582,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/hand_mask.png,2.0,True
56,P01_109_56,pick up potato,pick-up,potato,5064.0,left,new_contact_episode,5063.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7049,0.7625486802250108,10008.0,0.5521655172413793,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2416480630636215,5,0.0,0.1997391252408633,,,,,,,6.2819505581080906,88,5,0.1365333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1363246984649122,0.3449379310344828,0.4323111111111111,0.4975019984012789,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/hand_mask.png,2.0,True
56,P01_109_56,pick up potato,pick-up,potato,5102.0,left,new_contact_episode,5089.0,13.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1263,1.0,2860.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,1.0619553327560425,5,0.0,0.1997391252408633,,,,,,,6.0779413400173175,68,5,0.2081333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1769377055921052,1.0,0.6672888888888889,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/hand_mask.png,2.0,True
57,P01_109_57,move potato,move,potato,5082.0,left,continuation_entry_rescue,5081.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,924,1.0,924.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.75,36,36,36,1.0,0.2292807698249817,4,0.0,0.1997391252408633,,,,,,,5.574721576905249,70,4,0.1082666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/mask_projection_overlay.png,E11,inpainted_bbox,0.141747190241228,1.0,0.3236888888888889,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/hand_mask.png,2.0,True
58,P01_109_58,peel potato,peel,potato,7134.0,right,new_contact_episode,7133.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1113,1.0,1836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.7142907977104187,5,0.0,1.0,,,,,,,6.11970460940202,252,5,0.2352444444444444,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/mask_projection_overlay.png,E11,inpainted_bbox,0.2052151864035087,1.0,0.7432888888888889,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/hand_mask.png,2.0,True
58,P01_109_58,peel potato,peel,potato,7235.0,right,new_contact_episode,7228.0,7.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,710,1.0,1836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,11,11,1.0,1.110051512718201,5,0.0,1.0,,,,,,,5.998031787951787,144,5,0.2844444444444444,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/mask_projection_overlay.png,E11,inpainted_bbox,0.2134046052631578,1.0,0.7543111111111112,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/hand_mask.png,2.0,False
58,P01_109_58,peel potato,peel,potato,7237.0,right,new_contact_episode,7236.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,671,1.0,870.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.4860869646072387,5,0.0,1.0,,,,,,,6.119684057728448,93,5,0.2398222222222222,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/mask_projection_overlay.png,E11,inpainted_bbox,0.219469572368421,1.0,0.7313777777777778,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/hand_mask.png,2.0,True
59,P01_109_59,put down potato,put-down,potato,9493.0,right,continuation_entry_rescue,9492.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,639,1.0,1140.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1356476545333862,5,0.0,1.0,,,,,,,6.124997237030664,120,5,0.2432888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/mask_projection_overlay.png,E11,inpainted_bbox,0.2185187088815789,1.0,0.6733333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/hand_mask.png,2.0,True
60,P01_109_60,put down peeler,put-down,peeler,9586.0,right,continuation_entry_rescue,9585.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,256,1.0,667.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1401841938495636,5,0.0,1.0,,,,,,,6.296461140851179,47,5,0.1288888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1755071271929824,1.0,0.4437333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/hand_mask.png,2.0,True
62,P01_109_62,grab potato,grab,potato,9805.0,left,continuation_entry_rescue,9798.0,7.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1374,1.0,1672.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.8928030303030303,36,33,28,0.8484848484848485,0.5280753374099731,4,0.0,0.2364804748428484,,,,,,,5.669866830786792,36,4,0.1699111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/mask_projection_overlay.png,E11,inpainted_bbox,0.2122481496710526,1.0,0.5584,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/hand_mask.png,2.0,True
63,P01_109_63,cut potato,cut,potato,9831.0,left,continuation_entry_rescue,9830.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1202,1.0,1760.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.160248577594757,5,0.0,0.2364804748428484,,,,,,,6.159859209338823,58,5,0.2195555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/mask_projection_overlay.png,E11,inpainted_bbox,0.2313767817982456,1.0,0.6553777777777777,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/hand_mask.png,2.0,True
