subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
76,P01_109_76,pick up potato slice,pick-up,slice:potato,12341.0,left,new_contact_episode,12339.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.8957836627960205,5,0.0,0.2092942838098164,,,,,,,5.679798990116119,86,5,0.1792,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/mask_projection_overlay.png
77,P01_109_78,pick up potato slice,pick-up,slice:potato,12335.0,left,new_contact_episode,12334.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.992,30,25,24,0.96,1.3535561561584473,5,0.0,0.2092942838098164,,,,,,,5.710426648648579,48,5,0.15431111111111112,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/mask_projection_overlay.png
77,P01_109_78,pick up potato slice,pick-up,slice:potato,12361.0,right,new_contact_episode,12360.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9866666666666667,30,30,28,0.9333333333333333,0.05791106075048447,5,0.0,0.2092942838098164,,,,,,,5.708629334844153,52,5,0.1680888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/mask_projection_overlay.png
77,P01_109_78,pick up potato slice,pick-up,slice:potato,12363.0,right,new_contact_episode,12361.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.993939393939394,36,33,32,0.9696969696969697,0.18921968340873718,5,0.0,0.2092942838098164,,,,,,,5.761796136770465,56,5,0.1652,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/mask_projection_overlay.png
79,P01_109_77,put down potato slice,put-down,slice:potato,12412.0,left,new_contact_episode,12410.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.8937441110610962,5,0.0,0.2092942838098164,,,,,,,5.613860176668167,110,5,0.2232,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/mask_projection_overlay.png
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12424.0,right,new_contact_episode,12423.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,29,29,1.0,0.8884029984474182,5,0.0,0.2092942838098164,,,,,,,5.588414576713243,71,5,0.2859555555555556,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/mask_projection_overlay.png
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12438.0,right,new_contact_episode,12437.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,29,29,1.0,0.7686400413513184,5,0.0,0.2092942838098164,,,,,,,5.498940798759459,98,5,0.348,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/mask_projection_overlay.png
81,P01_109_81,put down potato slices,put-down,slice:potato,12468.0,right,new_contact_episode,12467.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.5223636031150818,5,0.0,0.27891314817092505,,,,,,,5.856595758573214,108,5,0.11448888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12495.0,right,new_contact_episode,12494.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9888888888888889,36,36,34,0.9444444444444444,0.21537183225154877,5,0.0,0.4194602045284866,,,,,,,5.601472178365786,38,5,0.26293333333333335,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12502.0,right,new_contact_episode,12501.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.4821394681930542,5,0.0,0.4662696533476252,,,,,,,5.589202482620874,35,5,0.29355555555555557,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12504.0,right,new_contact_episode,12490.0,14.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9933333333333334,30,30,29,0.9666666666666667,1.4392175674438477,5,0.0,0.4805788897911569,,,,,,,5.610090139643351,40,5,0.19182222222222223,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/mask_projection_overlay.png
83,P01_109_83,put down potato slice,put-down,slice:potato,12578.0,right,new_contact_episode,12577.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,28,28,1.0,0.7285784482955933,5,0.0,0.64744518989815,,,,,,,5.824042646551131,116,5,0.11106666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12634.0,right,new_contact_episode,12632.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9750000000000001,36,32,28,0.875,0.28951770067214966,5,0.0,0.64744518989815,,,,,,,5.712964468979837,107,5,0.1484,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12636.0,right,new_contact_episode,12632.0,4.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9800000000000001,36,30,27,0.9,0.14537709951400757,5,0.0,0.64744518989815,,,,,,,5.7240386870145805,104,5,0.1484,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12639.0,left,new_contact_episode,12638.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.7652266621589661,5,0.0,0.64744518989815,,,,,,,5.732876533468564,99,5,0.1711111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/mask_projection_overlay.png
85,P01_109_85,put down potato slice,put-down,slice:potato,12680.0,left,new_contact_episode,12679.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.4619271159172058,5,0.0,0.7363975911830737,,,,,,,5.740142186522482,112,5,0.19333333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12724.0,left,new_contact_episode,12723.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.8599999999999999,36,36,36,1.0,0.2881980538368225,3,0.0,0.7363975911830737,,,,,,,4.958954058384895,34,3,0.1976,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12726.0,left,new_contact_episode,12704.0,22.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9290322580645162,36,31,20,0.6451612903225806,1.5951178073883057,5,0.0,0.7363975911830737,,,,,,,5.376217433520286,58,5,0.15186666666666668,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12730.0,left,new_contact_episode,12729.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9944444444444445,36,36,35,0.9722222222222222,1.096561074256897,5,0.0,0.7363975911830737,,,,,,,5.571169834438959,19,5,0.2584,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_86_P01_109_86/candidate_03_frame_012730_left/mask_projection_overlay.png
88,P01_109_88,pick up knife,pick-up,knife,12881.0,right,new_contact_episode,12880.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.44304195046424866,5,0.0,0.4961090437133778,,,,,,,5.668108741486072,80,5,0.24173333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_88_P01_109_88/candidate_02_frame_012881_right/mask_projection_overlay.png
