subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
62,P01_109_62,grab potato,grab,potato,9805.0,left,continuation_entry_rescue,9798.0,7.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1374,1.0,1672.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.8928030303030303,36,33,28,0.8484848484848485,0.5280753374099731,4,0.0,0.23648047484284843,,,,,,,3.5259304354809373,36,4,0.16991111111111112,2.0,0.07314795778508772,0.24880382775119617,0.16991111111111112,0.24880382775119617,0.0,0.0,0.44345926368952693,target_occluded_by_hand,-2.3988030619725214,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/mask_projection_overlay.png
63,P01_109_63,cut potato,cut,potato,9830.0,left,continuation_entry_rescue,9798.0,32.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1188,1.0,1672.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9740000000000001,36,35,28,0.8,1.6088593006134033,5,0.0,0.23648047484284843,,,,,,,3.738931159009076,69,5,0.16804444444444444,2.0,0.07314795778508772,0.24880382775119617,0.16804444444444444,0.24880382775119617,0.0,0.0,0.4798229000531633,target_occluded_by_hand,-2.3988030619725214,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_63_P01_109_63/candidate_02_frame_009830_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_63_P01_109_63/candidate_02_frame_009830_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_63_P01_109_63/candidate_02_frame_009830_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_63_P01_109_63/candidate_02_frame_009830_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_63_P01_109_63/candidate_02_frame_009830_left/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10144.0,left,new_contact_episode,10141.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1416,1.0,2472.0,0.9739952718676123,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2112279236316681,5,0.0,0.970225,,,,,,,8.081494224305903,42,5,0.12755555555555556,2.0,0.05542420504385965,0.07092198581560284,0.12755555555555556,0.07281553398058252,0.0,0.0,0.8555050609378229,target_partially_occluded,1.668358562014854,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10146.0,left,new_contact_episode,10141.0,5.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1407,1.0,2482.0,0.9779353821907013,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.22645875811576843,5,0.0,0.955671625,,,,,,,8.069565373248677,40,5,0.12755555555555556,2.0,0.05542420504385965,0.07092198581560284,0.12755555555555556,0.072522159548751,0.0,0.0,0.855915785142387,target_partially_occluded,1.6688866359921506,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/mask_projection_overlay.png
65,P01_109_65,put down potato bit,put-down,bit:potato,10184.0,left,new_contact_episode,10182.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,9796,0.7495026778882938,13970.0,0.4312393887945671,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.43675026297569275,5,0.0,1.0,,,,,,,4.429575148588832,153,5,0.08711111111111111,2.0,0.049479166666666664,0.08914956011730206,0.08711111111111111,0.18625626342161775,0.0,0.0,0.685751495139354,target_occluded_by_hand,-2.045322343521897,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/mask_projection_overlay.png
65,P01_109_65,put down potato bit,put-down,bit:potato,10186.0,left,new_contact_episode,10182.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7430,0.7116858237547893,14328.0,0.4415680473372781,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.3335382640361786,5,0.0,1.0,,,,,,,4.419954864353881,142,5,0.08711111111111111,2.0,0.049479166666666664,0.09023668639053255,0.08711111111111111,0.18592964824120603,0.0,0.0,0.6855564806279921,target_occluded_by_hand,-2.0460389877250322,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/mask_projection_overlay.png
66,P01_109_66,move cutting board,move,board:cutting,10198.0,left,new_contact_episode,10197.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,8550,0.8085106382978723,11159.0,0.5407540220973057,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2733219265937805,5,0.0,1.0,,,,,,,4.136990865481879,201,5,0.1128,2.0,0.049719024122807015,0.16587516960651288,0.1128,0.3034322071870239,0.0,0.0,0.5504748982360923,target_occluded_by_hand,-2.3488094767203065,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_01_frame_010198_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_01_frame_010198_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_01_frame_010198_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_01_frame_010198_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_01_frame_010198_left/mask_projection_overlay.png
66,P01_109_66,move cutting board,move,board:cutting,10201.0,left,new_contact_episode,10200.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,9367,0.7713909248126493,10766.0,0.5188933873144399,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.35403844714164734,5,0.0,1.0,,,,,,,4.153540382724118,202,5,0.1063111111111111,2.0,0.04824561403508772,0.16652207441681127,0.1063111111111111,0.29416682147501394,0.0,0.0,0.5500867553499132,target_occluded_by_hand,-2.3298384638616314,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/mask_projection_overlay.png
67,P01_109_67,put down knife,put-down,knife,10262.0,right,new_contact_episode,10260.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,4065,0.6415719696969697,4110.0,0.6270022883295194,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.48240432143211365,5,0.0,0.941336550625,,,,,,,4.177268951941296,67,5,0.17333333333333334,2.0,0.06503563596491228,0.16231884057971013,0.17333333333333334,0.25888077858880776,0.0,0.0,0.5359420289855072,target_occluded_by_hand,-2.2962589184157403,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_67_P01_109_67/candidate_01_frame_010262_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_67_P01_109_67/candidate_01_frame_010262_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_67_P01_109_67/candidate_01_frame_010262_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_67_P01_109_67/candidate_01_frame_010262_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_67_P01_109_67/candidate_01_frame_010262_right/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10270.0,right,new_contact_episode,10268.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,92,1.0,3948.0,0.632996632996633,True,5,0.0,contact_part_mask,26,0,False,1.0,36,24,24,1.0,0.12048326432704926,5,0.0,0.941336550625,,,,,,,3.80648271881717,90,5,0.16675555555555555,2.0,0.07206859923245613,0.287317620650954,0.16675555555555555,0.37943262411347517,0.0,0.0,0.4776094276094277,target_occluded_by_hand,-2.677902783253017,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10276.0,left,new_contact_episode,10275.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,2059,0.977218794494542,2107.0,0.98,True,5,0.0,contact_part_mask,26,0,False,0.9925714285714287,36,35,33,0.9428571428571428,0.32377874851226807,5,0.0,0.941336550625,,,,,,,3.553920700274585,46,5,0.2919555555555556,2.0,0.07306229440789473,0.4181395348837209,0.2919555555555556,0.4119601328903654,0.0,0.0,0.42428571428571427,target_occluded_by_hand,-2.895508794412904,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10278.0,left,new_contact_episode,10275.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,1786,1.0,2150.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9748387096774194,36,31,25,0.8064516129032258,1.0186798572540283,5,0.0,0.941336550625,,,,,,,3.4267433701524035,91,5,0.3243111111111111,2.0,0.07306229440789473,0.4181395348837209,0.3243111111111111,0.4181395348837209,0.0,0.0,0.41129032258064513,target_occluded_by_hand,-2.9066317180009436,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/mask_projection_overlay.png
69,P01_109_69,slice potato,slice,potato,10374.0,left,new_contact_episode,10355.0,19.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1440,1.0,2613.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9881818181818183,36,33,30,0.9090909090909091,1.1633548736572266,5,0.0,0.941336550625,,,,,,,7.965415597135917,61,5,0.3867111111111111,2.0,0.07915296052631579,0.05510907003444317,0.3867111111111111,0.05510907003444317,0.0,0.0,0.8352364053856591,target_partially_occluded,1.6697707888001794,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/mask_projection_overlay.png
